327,348437.026,3062995.686,1292.236,GP
328,348460.908,3063009.904,1290.509,GP
329,348418.625,3062996.034,1291.778,GP
330,348458.1,3063004.389,1290.574,GP
331,348410.489,3062997.741,1289.927,GP
332,348456.99,3063000.875,1290.552,GP
333,348456.531,3063000.948,1289.968,GP
334,348405.683,3063006.872,1289.74,GP
335,348455.536,3063004.671,1289.975,GP
336,348452.018,3063001.571,1290.045,GP
337,348416.723,3063008.417,1289.886,GP
338,348453.321,3062998.676,1288.969,GP
339,348424.672,3062996.761,1290.043,GP
340,348457.207,3062999.514,1290.393,GP
341,348432.845,3063003.999,1289.149,GP
342,348451.153,3063002.822,1289.444,GP
343,348431.152,3063011.959,1289.152,GP
344,348446.388,3063003.926,1289.294,GP
345,348440.417,3063011.206,1289.103,GP
346,348454.121,3063011.568,1289.646,GP
347,348450.756,3062996.013,1292.29,Pole
348,348497.637,3063015.942,1293.136,Pole
349,348416.964,3062995.369,1291.626,Pole
350,348396.459,3062986.535,1291.663,Pole
351,348536.651,3063034.971,1294.685,Pole
352,348531.737,3063041.006,1294.555,Pole
353,348450.164,3062984.631,1293.3,Pole
354,348480.869,3063003.773,1292.674,Pole
355,348494.237,3063000.443,1292.646,Pole
356,348492.764,3062998.635,1292.702,GP
357,348495.023,3062999.687,1293.27,GP
358,348493.158,3062995.846,1292.103,GP
359,348492.455,3063000.519,1292.24,GP
360,348490.051,3062998.781,1292.142,GP
361,348485.943,3062995.909,1292.193,GP
362,348480.186,3062993.888,1291.931,GP
363,348475.932,3062992.823,1291.945,GP
364,348468.969,3062990.667,1292.196,GP
365,348472.241,3062991.457,1291.946,GP
366,348452.281,3062986.815,1292.149,GP
367,348434.435,3062985.319,1291.767,GP
368,348522.394,3063021.779,1294.136,TREE
369,348524.815,3063024.027,1294.111,TREE
370,348527.144,3063039.794,1294.482,GP
371,348529.856,3063042.118,1294.353,HE
372,348502.75,3063043.098,1291.862,GP
373,348502.784,3063043.961,1291.087,GP
374,348498.812,3063038.157,1291.615,GP
375,348500.708,3063031.001,1291.761,GP
376,348509.023,3063041.855,1292.615,GP
377,348508.496,3063041.147,1291.772,GP
378,348512.313,3063047.6,1292.48,GP
379,348511.879,3063047.871,1291.847,GP
380,348513.937,3063052.994,1291.965,GP
381,348519.026,3063064.801,1292.063,GP
382,348518.302,3063065.303,1291.279,GP
383,348550.594,3063051.856,1294.95,IP
384,348538.053,3063047.031,1294.823,RE
385,348543.326,3063053.051,1294.925,RE
386,348548.152,3063058.921,1295.142,RE
387,348548.372,3063059.867,1295.184,Pole
388,348553.674,3063072.285,1295.43,RE
389,348554.142,3063067.68,1295.185,RE
390,348557.63,3063072.595,1295.14,RE
391,348561.915,3063077.907,1295.079,RE
392,348563.42,3063071.711,1295.218,RE
393,348566.741,3063085.007,1295.013,RE
394,348570.504,3063081.466,1295.061,RE
395,348573.611,3063090.233,1294.95,RE
396,348581.132,3063094.052,1295.082,RE
397,348576.28,3063086.124,1295.001,RE
398,348570.906,3063085.476,1295.029,CL
399,348578.921,3063091.172,1295.067,CL
400,348565.768,3063079.623,1295.118,CL
401,348559.709,3063070.764,1295.198,CL
402,348550.729,3063057.877,1295.13,CL
403,348544.804,3063050.851,1294.966,HE
404,348561.123,3063044.955,1295.281,HE
405,348568.531,3063046.174,1295.332,GP
406,348546.447,3063060.206,1294.88,HE
407,348547.215,3063060.413,1294.912,GP
408,348547.152,3063062.062,1294.75,GP
409,348549.64,3063065.236,1294.912,GP
410,348551.49,3063068.363,1294.999,GP
411,348551.62,3063068.654,1294.928,TREE
412,348552.482,3063072.276,1294.488,TREE
413,348552.481,3063072.272,1294.488,GP
414,348549.846,3063062.779,1295.042,GP
415,348552.621,3063076.176,1295.163,HE
416,348548.786,3063092.123,1295.514,HE
417,348548.212,3063065.189,1294.272,GP
418,348546.605,3063090.256,1294.515,GP
419,348546.099,3063090.782,1293.701,GP
420,348543.643,3063070.653,1294.294,GP
421,348543.571,3063079.964,1294.455,GP
422,348541.761,3063073.014,1294.342,GP
423,348543.171,3063080.435,1293.607,GP
424,348540.846,3063073.353,1294.368,GP
425,348540.061,3063081.658,1293.657,GP
426,348540.507,3063073.785,1293.569,GP
427,348543.094,3063090.652,1293.585,GP
428,348542.598,3063090.966,1293.019,GP
429,348538.701,3063076.758,1293.556,GP
430,348538.075,3063077.776,1293.024,GP
431,348569.799,3063091.658,1295.298,HE
432,348557.507,3063078.094,1295.674,HE
433,348579.946,3063096.045,1295.164,HE
434,348561.857,3063083.735,1294.983,HE
435,348566.682,3063097.377,1295.61,HE
436,348568.686,3063103.832,1296.654,GP
437,348565.942,3063090.295,1295.23,GP
438,348566.638,3063088.127,1294.72,GP
439,348563.116,3063086.121,1294.787,GP
440,348569.848,3063090.106,1294.302,GP
441,348563.595,3063084.463,1294.779,GP
442,348569.295,3063076.419,1295.168,Pole
443,348577.02,3063096.343,1292.123,GP
444,348551.066,3063051.718,1294.845,GP
445,348547.114,3063060.032,1294.8,GP
446,348579.153,3063094.581,1295.178,GP
447,348690.805,3063109.348,1296.892,GP
448,348691.126,3063112.155,1297.524,GP
449,348691.213,3063113.582,1297.962,GP
450,348692.423,3063120.014,1299.16,GP
451,348694.427,3063125.319,1300.095,GP
452,348695.643,3063129.296,1300.862,GP
453,348695.974,3063121.616,1299.275,GP
454,348696.355,3063121.402,1299.142,GP
455,348699.85,3063120.075,1298.745,GP
456,348702.096,3063118.178,1298.232,GP
457,348703.924,3063116.003,1297.897,GP
458,348703.889,3063131.068,1299.484,GP
459,348712.831,3063137.255,1299.898,GP
460,348715.994,3063132.318,1298.939,GP
461,348717.384,3063127.471,1298.621,GP
462,348690.094,3063119.412,1299.402,GP
463,348693.91,3063100.062,1296.809,GP
464,348691.602,3063097.793,1296.034,GP
465,348694.162,3063096.904,1295.007,GP
466,348694.792,3063095.576,1294.134,GP
467,348697.475,3063093.176,1292.154,GP
468,348696.463,3063089.982,1291.644,GP
469,348694.279,3063086.202,1292.026,GP
470,348705.507,3063084.584,1291.31,GP
471,348710.546,3063085.524,1290.713,GP
472,348709.864,3063091.575,1290.701,GP
473,348708.367,3063097.724,1290.726,GP
474,348708.494,3063100.856,1292.146,GP
475,348709.295,3063102.35,1292.76,GP
476,348712.725,3063102.509,1291.716,GP
477,348717.687,3063103.667,1291.246,GP
478,348718.93,3063105.932,1292.112,GP
479,348718.65,3063107.501,1293.001,GP
480,348713.17,3063106.052,1293.968,GP
481,348718.526,3063101.469,1290.531,GP
482,348726.025,3063090.987,1290.571,GP
483,348722.433,3063086.152,1290.547,GP
484,348722.537,3063085.081,1289.788,GP
